source,model,brand,price,depreciation,registration_date,coe_remaining_mths,mileage
Carbuyer,HYUNDAI FD I30 CW 1.6 A,HYUNDAI,23800,10454,14/12/09,27,145241
Carbuyer,TOYOTA WISH 1.8 AUTO,TOYOTA,60800,9824,11/11/08,74,146828
Carbuyer,HYUNDAI HD AVANTE 1.6 A,HYUNDAI,19800,10237,8/11/09,23,167801
Carbuyer,HYUNDAI ELANTRA 1.6 AT ABS D/AB 2WD 4DR,HYUNDAI,46800,11035,13/6/12,50,138890
Carbuyer,KIA CERATO K3 1.6A SUNROOF,KIA,73800,11746,24/4/18,67,53136
Carbuyer,B.M.W. 523I 2.5 AT D/AB 2WD 4DR GAS/D SR,B.M.W.,88800,10995,21/1/11,96,130845
Carbuyer,VOLKSWAGEN JETTA GP 1.4 TSI 90 A/T CL 1633G5,VOLKSWAGEN,48800,11861,18/12/15,39,83000
Carbuyer,VOLKSWAGEN GOLF 1.4 TSI AT 5G13HZ HID,VOLKSWAGEN,58800,14432,14/4/16,43,91930
Carbuyer,VOLKSWAGEN GOLF A7 1.2 TSI AT 5G12DZ,VOLKSWAGEN,39800,12489,16/7/15,34,201000
Carbuyer,TOYOTA WISH 2.0 AUTO,TOYOTA,79800,9982,21/9/10,95,176907
Carbuyer,TOYOTA WISH 1.8X CVT ABS D/AIRBAG 2WD 5DR,TOYOTA,56800,14179,25/1/16,40,78306
Carbuyer,TOYOTA VIOS 1.5 E (AUTO),TOYOTA,88800,10861,19/3/20,90,33457
Carbuyer,HYUNDAI ACCENT (RB) 1.4 CVT,HYUNDAI,76800,10333,9/3/19,83,47000
Carbuyer,TOYOTA SIENTA 1.5G A,TOYOTA,65800,13956,14/12/16,51,94000
Carbuyer,TOYOTA RAV4 2.4X A,TOYOTA,63800,10953,17/7/08,69,180300
Carbuyer,TOYOTA PICNIC AUTO W/O ROOF RACK,TOYOTA,72800,10536,8/3/09,82,128216
Carbuyer,TOYOTA ISIS 1.8LX A,TOYOTA,63800,10241,26/11/08,74,180281
Carbuyer,Toyota Vios 1.5A E,Toyota,21800,11858,7/7/09,22,133000
Carbuyer,Toyota Corolla Altis 1.6 LX (A),Toyota,62800,8341,15/3/10,90,113000
Carbuyer,Lexus ES 250 2.5 Executive (A),Lexus,110700,17720,21/9/17,60,54185
Carbuyer,Honda Stream 1.8 RSZ Sunroof (A),Honda,64800,11146,27/6/08,69,110000
Carbuyer,Land Rover Discovery Sport 2.0 HSE 7-Seater (A),Land,122800,20220,23/3/17,54,80000
Carbuyer,Kia Cerato 1.6 Premium (A),Kia,13800,11936,18/11/08,13,145000
Carbuyer,Mercedes-Benz A-Class A180 Progressive (A),Mercedes-Benz,131800,17262,23/4/19,79,35000
Carbuyer,Mercedes-Benz A-Class A180 (A),Mercedes-Benz,58800,16646,9/1/15,35,94000
Carbuyer,B.M.W. 428I COUPE A/T D/AB SR HID NAV HUD,B.M.W.,86800,28930,27/8/14,23,81000
Carbuyer,Nissan Qashqai 1.2 DIG-T Premium (A),Nissan,47800,13398,30/9/15,36,104000
Carbuyer,Toyota Vios 1.5A E,Toyota,59800,8982,24/7/09,79,100000
Carbuyer,Honda Civic 1.8 (A),Honda,58800,10333,13/5/08,68,130000
Carbuyer,CHEVROLET CRUZE NB 1.4D TURBO 6AT,CHEVROLET,62800,11363,24/7/17,58,58000
Carbuyer,HONDA SHUTTLE HYBRID 1.5 AUTO,HONDA,83800,14021,23/6/18,69,86000
Carbuyer,Toyota Rush 1.5 X (A),Toyota,61800,10106,15/10/08,73,136000
Carbuyer,"MERCEDES BENZ ATEGO 1524L 4X2 5360 (AUTO, ABS)",MERCEDES,128800,15762,17/9/20,96,60084
Carbuyer,NISSAN NV350 PANEL VAN 2.5 5AT 5DR EURO V,NISSAN,36800,10486,19/2/16,41,84376
Carbuyer,Mitsubishi Lancer EX 1.6 (A),Mitsubishi,56800,12002,26/10/16,49,73800
Carbuyer,TOYOTA TOYOTA HIACE VAN TURBO 5 DR MANUAL,TOYOTA,54800,11058,27/7/17,58,85000
Carbuyer,NISSAN NV350 PANEL VAN 2.5 5MT 5DR EURO V,NISSAN,43800,8862,20/7/17,58,88317
Carbuyer,TOYOTA HIACE 3.0 DX M,TOYOTA,34800,13044,15/4/15,31,90228
Carbuyer,NISSAN NV200 1.5 MT ABS AIRBAG 2WD 6DR E5 W/RC,NISSAN,42800,10118,11/10/16,50,83314
Carbuyer,NISSAN NV200 DX 1.6 AUTO,NISSAN,64800,7449,22/4/21,103,21202
Carbuyer,NISSAN NV350 PANEL VAN 2.5 5MT 5DR,NISSAN,54800,8862,16/10/18,73,66000
Carbuyer,TOYOTA DYNA 150 5MT,TOYOTA,66800,13310,24/8/17,59,61211
Carbuyer,HYUNDAI H1 STAREX 2.5 CRDI MT ABS AIRBAG 2WD,HYUNDAI,28800,9109,10/12/15,37,114000
Carbuyer,Toyota Corolla Altis 1.6 Elegance (A),Toyota,26800,5360,1/5/10,27,138700
Carbuyer,MAZDA CX-30 2.0 AT LUXURY,MAZDA,134800,13480,21/1/21,100,36000
Carbuyer,Nissan Qashqai 1.2 DIG-T Premium (A),Nissan,49000,4900,27/10/15,37,115000
Carbuyer,MERCEDES BENZ E250 CGI A,MERCEDES,111800,13842,26/11/10,96,195000
Carbuyer,Mercedes-Benz GLC-Class Coupe Mild Hybrid GLC300 AMG Line 4MATIC (A),Mercedes-Benz,256800,27074,18/11/20,98,20000
Carbuyer,BMW M M135i 3.0 5-door (A),BMW,65800,27652,28/2/14,17,136000
Carbuyer,Polestar 2 Electric Long Range Single Motor 78 kWh (A),Polestar,218800,22531,26/1/22,112,3500
Carbuyer,Mercedes-Benz B-Class B180 (A),Mercedes-Benz,172800,17450,28/6/21,105,15358
Carbuyer,Porsche Boxster S PDK 3.4 (A),Porsche,280800,28080,22/3/13,72,114000
Carbuyer,Lexus ES 250 2.5 Executive (A),Lexus,100800,19346,14/10/16,49,58000
Carbuyer,Mazda 3 Hatchback Mild Hybrid  1.5 Astina (A),Mazda,122800,13156,30/6/21,105,20500
Carbuyer,Mitsubishi Outlander 2.0 (A),Mitsubishi,117800,14500,14/2/20,89,43499
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,67800,18609,13/8/15,35,185000
Carbuyer,Mercedes-Benz CLA-Class Shooting Brake CLA180 (A),Mercedes-Benz,81800,17987,30/5/16,44,123000
Carbuyer,BMW 2 Series Gran Tourer 216i M Sport (A),BMW,154800,16473,13/10/20,97,26039
Carbuyer,TOYOTA C-HR HYBRID 1.8S CVT,TOYOTA,106800,13187,12/12/19,87,15217
Carbuyer,MAZDA MAZDA3 4-DOOR SEDAN 1.5L SP.6EAT,MAZDA,62800,12579,29/3/17,54,92500
Carbuyer,HONDA SHUTTLE 1.5 HYBRID AUTO,HONDA,98800,12629,20/12/19,87,45178
Carbuyer,BMW X1 sDrive18i (A),BMW,101800,17570,28/7/17,58,93000
Carbuyer,Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus 7-Seater (A),Mercedes-Benz,213800,21955,25/2/21,101,21900
Carbuyer,MINI Cooper S 2.0 (A),MINI,174800,18892,25/11/20,98,9434
Carbuyer,Audi Q2 1.4 TFSI CoD S tronic (A),Audi,111800,16152,8/8/18,71,28969
Carbuyer,Mazda 2 Hatchback 1.5 DELUXE,Mazda,90800,10955,27/2/20,89,26928
Carbuyer,TOYOTA ESTIMA AERAS G-EDITION 2.4 A,TOYOTA,95800,11983,13/9/10,95,76780
Carbuyer,TOYOTA ESTIMA AERAS 2.4 A,TOYOTA,85800,12669,6/12/09,81,138190
Carbuyer,TOYOTA ESTIMA AERAS 2.4 A,TOYOTA,71800,12292,7/7/08,70,131064
Carbuyer,TOYOTA ESTIMA AERAS 2.4 A,TOYOTA,81800,12603,23/4/09,77,160124
Carbuyer,TOYOTA COROLLA ALTIS ELEGANCE (AUTO)(2WD),TOYOTA,121800,12555,30/6/21,105,9850
Carbuyer,TOYOTA COROLLA ALTIS ELEGANCE (AUTO)(2WD),TOYOTA,121800,12244,28/9/21,108,5582
Carbuyer,TOYOTA COROLLA ALTIS 1.6 AUTO,TOYOTA,15800,10985,2/12/09,17,189337
Carbuyer,Hyundai Tucson 1.6 GLS DCT Turbo S (A),Hyundai,93800,15618,3/2/18,65,50700
Carbuyer,TOYOTA C-HR HYBRID 1.8 CVT,TOYOTA,74800,14960,5/9/17,56,62086
Carbuyer,TOYOTA C-HR HYBRID 1.8S CVT,TOYOTA,80800,14816,18/12/17,63,72000
Carbuyer,SUZUKI SX4 SEDAN 1.6 AT,SUZUKI,69800,8648,29/9/10,96,93000
Carbuyer,SUZUKI SWIFT M-HYBRID 1.2RS CVT,SUZUKI,88800,10326,14/1/21,100,15000
Carbuyer,SUZUKI SWIFT M-HYBRID 1.2RS CVT,SUZUKI,88800,10353,15/10/20,97,25000
Carbuyer,SUZUKI SWIFT M-HYBRID 1.2RS CVT,SUZUKI,81800,10534,26/12/19,87,9012
Carbuyer,SUZUKI SWIFT M-HYBRID 1.2RS CVT,SUZUKI,86800,10361,8/3/20,94,7600
Carbuyer,SUZUKI SWIFT 1.0T GLX AT,SUZUKI,89800,10173,28/9/20,96,38487
Carbuyer,SUBARU IMPREZA 4D 2.0I-S EYESIGHT AWD CVT,SUBARU,101800,12045,21/7/20,94,38786
Carbuyer,NISSAN X-TRAIL 2.0 CVT,NISSAN,91800,15509,25/9/17,60,106524
Carbuyer,NISSAN SYLPHY 1.6 CVT,NISSAN,97800,11188,9/2/20,95,31369
Carbuyer,NISSAN SYLPHY 1.6 CVT,NISSAN,103800,10713,28/7/21,106,8700
Carbuyer,NISSAN NOTE 1.2 CVT,NISSAN,59800,11189,19/10/17,61,63330
Carbuyer,NISSAN NOTE 1.2X CVT,NISSAN,78800,10431,12/2/19,86,40088
Carbuyer,NISSAN NOTE 1.2 CVT,NISSAN,81800,9973,18/8/20,95,20500
Carbuyer,MITSUBISHI OUTLANDER 2.4 MIVEC 4WD 7 SEATER SUNROOF,MITSUBISHI,79800,11986,7/6/09,79,214000
Carbuyer,BMW 1 Series Hatchback 116d (A),BMW,69800,14623,24/1/17,52,131000
Carbuyer,Subaru Forester 2.0i-L (A),Subaru,66800,15106,29/7/16,46,71000
Carbuyer,BMW X2 sDrive18i M Sport X (A),BMW,128800,17554,26/9/18,72,43000
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,113800,17742,23/1/18,64,54000
Carbuyer,Nissan Qashqai 1.2 DIG-T Premium (A),Nissan,50800,13158,1/11/16,40,95900
Carbuyer,Mercedes-Benz A-Class A180 Style (A),Mercedes-Benz,151800,15910,31/3/21,102,41000
Carbuyer,Hyundai Tucson 1.6 GLS DCT Turbo S (A),Hyundai,82800,15646,30/3/17,54,92557
Carbuyer,Subaru Impreza 4D 1.6i-S (A) Sunroof,Subaru,69800,12716,23/8/17,59,78680
Carbuyer,B.M.W. 216I GRAN TOURER NAV,B.M.W.,127800,17951,21/9/18,72,69000
Carbuyer,AUDI Q7 3.6 FSI QU S-LINE FACELIFT,AUDI,105800,16496,29/1/10,76,197211
Carbuyer,MERCEDES BENZ E220D SPORT AUTO,MERCEDES,233800,23105,23/7/21,106,14682
Carbuyer,B.M.W. 520I ADAP LED HL,B.M.W.,218800,22569,1/8/21,100,19900
Carbuyer,AUDI RS3 SPORTBACK 2.5 TFSI QUATTRO,AUDI,155800,0,31/12/11,111,153528
Carbuyer,MITSUBISHI LANCER EX 1.6 AT LED TAIL LAMP,MITSUBISHI,54800,11942,26/8/16,47,81500
Carbuyer,LAND ROVER DISCOVERY 2.0P 7 SEATER S/R,LAND,305800,29051,28/6/21,105,26700
Carbuyer,Mazda CX-5 2.5 Luxury (A),Mazda,75800,16217,30/5/16,44,57602
Carbuyer,KIA SORENTO 2.4L EX AT ABS D/AB 2WD 5DR,KIA,83800,12745,11/1/10,78,144780
Carbuyer,Audi Q2 1.4A TFSI CoD S-tronic,Audi,115000,16072,31/10/18,73,62835
Carbuyer,MITSUBISHI ECLIPSE CROSS 1.5 CVT,MITSUBISHI,114800,14600,19/8/19,83,29000
Carbuyer,Mercedes-Benz A-Class A200 Sport (A),Mercedes-Benz,162800,17179,25/2/21,101,22000
Carbuyer,MERCEDES BENZ C180 AVANTGARDE (R17 LED),MERCEDES,78800,23145,26/5/15,32,67000
Carbuyer,Honda Civic 1.5 VTEC Turbo Sunroof,Honda,104800,15532,28/6/18,69,42600
Carbuyer,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,Mercedes-Benz,206800,27739,14/12/18,75,49000
Carbuyer,Audi Q2 1.4 TFSI CoD S tronic (A),Audi,138800,15077,27/11/20,98,33000
Carbuyer,Hyundai Avante 1.6 S (A),Hyundai,124800,12929,21/2/22,113,14000
Carbuyer,Honda HR-V 1.5 DX (A),Honda,91000,12778,1/11/19,76,16000
Carbuyer,Mercedes-Benz GLC-Class GLC250,Mercedes-Benz,208800,25998,6/12/19,81,45000
Carbuyer,Mercedes-Benz A-Class A180 Style (A),Mercedes-Benz,94800,17363,28/7/17,58,18500
Carbuyer,Subaru Forester 2.0i-S EyeSight (A),Subaru,117800,15799,26/7/19,82,55225
Carbuyer,TOYOTA ESTIMA 2.4X A,TOYOTA,70800,12508,5/2/08,67,212200
Carbuyer,TOYOTA ESTIMA 2.4X A,TOYOTA,79800,12295,15/4/09,77,195000
Carbuyer,TOYOTA ESTIMA AERAS 2.4 A,TOYOTA,74800,12205,20/10/08,73,132000
Carbuyer,TOYOTA COROLLA ALTIS 1.6 AUTO,TOYOTA,71800,8981,16/9/10,95,144271
Carbuyer,MERCEDES BENZ GLA200 SPORT EXECUTIVE AUTO,MERCEDES,179800,18555,15/4/21,103,25000
Carbuyer,MERCEDES BENZ GLA180 URBAN (R18 LED),MERCEDES,121800,17434,25/9/18,72,58600
Carbuyer,MERCEDES BENZ GLA180 URBAN (R18 LED),MERCEDES,125800,17311,1/11/19,76,50500
Carbuyer,MERCEDES BENZ GLA180 URBAN EDITION AUTO,MERCEDES,136800,16775,1/9/20,88,19500
Carbuyer,HONDA JAZZ 1.4A,HONDA,54800,0,18/4/08,67,116759
Carbuyer,KIA CERATO FORTE KOUP 1.6 AT SX ABS D/AB SR,KIA,31800,11291,29/6/10,33,165000
Carbuyer,HONDA JAZZ 1.3 CVT ABS D/AIRBAG 2WD,HONDA,48800,14363,10/8/15,37,63000
Carbuyer,KIA CERATO EX FORTE 1.6L A/T ABS AB 2WD 4DR,KIA,98800,12912,29/4/10,91,145071
Carbuyer,HONDA GRACE HYBRID 1.5DX AUTO,HONDA,95800,12101,2/12/20,89,29000
Carbuyer,KIA CERATO 1.6(A) SX,KIA,79800,11769,9/10/18,72,92942
Carbuyer,HONDA GRACE HYBRID 1.5DX AUTO,HONDA,102800,12085,14/9/20,96,17500
Carbuyer,KIA CERATO 1.6(A) LX,KIA,76800,8948,30/7/20,94,19588
Carbuyer,KIA CERATO 1.6(A) EX,KIA,89800,11651,10/3/19,84,26533
Carbuyer,HONDA FREED 1.5G A,HONDA,19800,0,1/8/09,16,158000
Carbuyer,JAGUAR XE 2.0 I4D TSS,JAGUAR,97800,16857,27/6/17,57,60336
Carbuyer,HYUNDAI TL TUCSON 2.0 GLS AT 2WD SR (EPB),HYUNDAI,60800,13761,13/4/16,43,68452
Carbuyer,HYUNDAI I30 PDE 1.4 T-GDI DCT,HYUNDAI,95800,13740,1/5/19,75,15758
Carbuyer,HYUNDAI ELANTRA AD 1.6 GLS AT (AMS),HYUNDAI,81800,11983,23/11/18,74,42300
Carbuyer,HYUNDAI CN7 AVANTE 1.6 DOHC CVT S,HYUNDAI,110800,12069,26/8/21,107,38000
Carbuyer,HYUNDAI CN7 AVANTE 1.6 DOHC CVT S,HYUNDAI,112800,12132,10/8/21,109,8285
Carbuyer,HONDA FIT 1.3GF CVT,HONDA,86800,10183,30/11/20,98,7300
Carbuyer,HYUNDAI HD AVANTE 1.6 A,HYUNDAI,15800,9347,14/5/09,20,131000
Carbuyer,HONDA FIT 1.3GF CVT,HONDA,87800,10307,24/11/20,98,8000
Carbuyer,MERCEDES BENZ E200 AVG (R18 LED),MERCEDES,128800,22023,13/1/17,52,76852
Carbuyer,MERCEDES BENZ CLA180 COUPE URBAN (R18 LED),MERCEDES,121800,17509,18/9/18,72,80959
Carbuyer,MERCEDES BENZ CLA180 AMG LINE AUTO,MERCEDES,163800,18792,23/4/20,91,29452
Carbuyer,MERCEDES BENZ C200 SE M-HYBRID AUTO,MERCEDES,167800,19754,12/11/19,87,51000
Carbuyer,MERCEDES BENZ C200 SE SALOON,MERCEDES,116800,20217,9/6/17,60,113600
Carbuyer,HONDA CIVIC 1.6L VTIS AT,HONDA,20800,20322,4/12/13,84,113582
Carbuyer,MERCEDES BENZ C180K,MERCEDES,74800,10445,26/2/10,85,160000
Carbuyer,HONDA CIVIC 1.6 VTI CVT,HONDA,115800,12270,16/4/21,103,13980
Carbuyer,MERCEDES BENZ C180K,MERCEDES,86800,12171,21/10/09,85,140255
Carbuyer,HONDA VEZEL 1.5X CVT,HONDA,52800,13918,25/2/16,41,72558
Carbuyer,MERCEDES BENZ C 180 CGI,MERCEDES,81800,10783,4/5/10,90,140390
Carbuyer,MERCEDES BENZ C180 AVANTGARDE (R17 LED),MERCEDES,109800,19531,13/4/17,55,80000
Carbuyer,HONDA ACCORD 1.5 VTEC TURBO CVT,HONDA,165800,16943,20/1/21,100,11469
Carbuyer,HONDA VEZEL 1.5S A,HONDA,71800,14252,1/11/17,52,64000
Carbuyer,B.M.W. Z4 SDRIVE 30I MSPT NAV,B.M.W.,232800,28597,7/5/19,81,36802
Carbuyer,Mercedes-Benz B-Class B200 (New 10-yr COE),Mercedes-Benz,96800,8512,10/3/12,118,257968
Carbuyer,B.M.W. X1 SDRIVE 18I LED HL XLINE,B.M.W.,163800,16508,3/12/21,102,10458
Carbuyer,HONDA STREAM SUNROOF 1.8L A,HONDA,54800,0,17/12/07,62,138500
Carbuyer,MERCEDES BENZ A200 COMPT SALN PROGRESSIVE (R18 LED),MERCEDES,151800,17618,4/1/20,90,13400
Carbuyer,B.M.W. 523I 2.5 AT ABS D/AB 2WD 4DR GAS/D NAV,B.M.W.,106800,12921,12/9/10,99,147000
Carbuyer,MAZDA MAZDA6 SEDAN 2.0 AT EXECUTIVE 2WD,MAZDA,106800,13791,24/7/19,82,37821
Carbuyer,MAZDA MAZDA3 SEDAN 1.5 AT EU6,MAZDA,63800,11966,26/7/17,58,48700
Carbuyer,HONDA STREAM 1.8 RSZ A,HONDA,20800,14770,23/2/09,16,151400
Carbuyer,HONDA SHUTTLE 1.5G CVT,HONDA,61800,14048,28/9/16,48,65256
Carbuyer,KIA SORENTO 2.2(8AT) CRDI 2WD S/R,KIA,107800,15804,24/5/18,68,33232
Carbuyer,HONDA SHUTTLE 1.5G CVT,HONDA,66800,13221,31/5/17,56,62012
Carbuyer,HONDA SHUTTLE 1.5G A,HONDA,72800,12912,27/12/17,63,64500
Carbuyer,B.M.W. 216I GRAN TOURER NAV,B.M.W.,127800,17951,21/9/18,72,69000
Carbuyer,HONDA SHUTTLE 1.5G CVT,HONDA,86800,14244,25/6/18,69,76512
Carbuyer,HONDA ODYSSEY ABSOLUTE 2.4 CVT,HONDA,67800,17526,8/11/15,35,85268
Carbuyer,AUDI Q7 3.6 FSI QU S-LINE FACELIFT,AUDI,105800,0,29/1/10,76,197211
Carbuyer,KIA FORTE K3 1.6A EX,KIA,49800,11261,20/6/16,45,104555
Carbuyer,Honda City 1.5 SV (A),Honda,45800,13412,18/8/15,35,35000
Carbuyer,Volkswagen Sportsvan 1.4A TSI Comfortline,Volkswagen,79800,13370,18/12/17,63,40000
Carbuyer,BMW 3 Series Sedan 328i Luxury (A),BMW,87800,23105,28/4/15,31,79000
Carbuyer,BMW X2 sDrive18i M Sport X (A),BMW,153800,17013,6/9/20,93,27500
Carbuyer,Volkswagen Scirocco 1.4 TSI DSG (A),Volkswagen,37800,12635,29/9/10,35,137000
Carbuyer,Subaru Forester 2.0 XT (A),Subaru,82800,15319,29/6/17,57,134900
Carbuyer,BMW 1 Series Hatchback 116d (A),BMW,87800,15196,28/12/17,63,66500
Carbuyer,Nissan Note 1.2 (A),Nissan,72800,10865,25/2/19,77,21900
Carbuyer,Mercedes-Benz Maybach S-Class Mild Hybrid S680 4MATIC (A),Mercedes-Benz,666800,77899,26/12/18,75,40000
Carbuyer,Porsche Cayenne 3.0 (A),Porsche,498800,45755,21/2/22,113,2000
Carbuyer,MINI Cooper S 1.6 Bayswater (A),MINI,85800,10198,15/11/11,100,160000
Carbuyer,Mazda 3 Sedan 1.5 Standard (A),Mazda,64800,12012,29/8/17,59,90000
Carbuyer,Mercedes-Benz E-Class Saloon E200 Exclusive (A),Mercedes-Benz,148800,22978,21/8/17,59,89000
Carbuyer,BMW 7 Series 740Li (A),BMW,155800,0,25/1/16,40,130000
Carbuyer,Mitsubishi Attrage 1.2 CVT Style (A) Sports,Mitsubishi,53800,11013,5/2/17,55,80000
Carbuyer,Kia Carens Diesel 1.7 SX (A),Kia,84800,12652,26/6/18,69,60000
Carbuyer,Honda Vezel  1.5 X (A) Honda Sensing,Honda,93800,12589,7/5/19,81,30000
Carbuyer,Mercedes-Benz GLA-Class GLA180 (A),Mercedes-Benz,144800,17176,17/3/20,90,28083
Carbuyer,Toyota Harrier 2.0 Premium Panoramic (A),Toyota,72800,17405,14/1/16,40,72900
Carbuyer,Peugeot 508 Fastback 1.6A GT,Peugeot,158800,14957,30/12/21,111,7412
Carbuyer,Peugeot 3008 1.6 PureTech EAT8 Active (A),Peugeot,123800,14772,12/10/19,87,47500
Carbuyer,Mercedes-Benz A-Class A200 Style (A),Mercedes-Benz,91800,17244,28/4/17,55,38879
Carbuyer,BMW 2 Series Gran Tourer 216d (A),BMW,96800,16984,28/7/17,58,78000
Carbuyer,Mitsubishi Lancer EX 1.6 Sports (A),Mitsubishi,55800,12194,26/8/16,47,80000
Carbuyer,Mercedes-Benz GLA-Class GLA200 AMG Line Premium (A),Mercedes-Benz,163800,17717,25/9/20,96,50000
Carbuyer,Mercedes-Benz CLA-Class CLA180 AMG Line (A),Mercedes-Benz,158800,19500,27/9/19,84,59000
Carbuyer,BMW Z4 sDrive23i (A),BMW,103800,12463,28/4/11,99,130000
Carbuyer,Ford Mustang 5.0 GT (A),Ford,359800,39620,26/10/20,97,14000
Carbuyer,BMW 3 Series Sedan 318i Sport (A),BMW,71800,19150,9/10/15,36,110000
Carbuyer,Hyundai Avante 1.6 A GLS S,Hyundai,84800,11548,22/5/19,80,57417
Carbuyer,Mazda 2 Sedan 1.5 Standard (A),Mazda,49800,12172,19/5/16,44,103000
Carbuyer,Nissan Sylphy 1.6 Premium (A),Nissan,52800,13450,29/12/15,39,61809
Carbuyer,MINI John Cooper Works Countryman 2.0 (A),MINI,238800,22902,23/8/21,107,8500
Carbuyer,Honda Vezel  1.5 X Honda Sensing [2018] (A),Honda,75800,13208,12/7/17,63,70000
Carbuyer,Subaru Impreza 4D 1.6i-S (A),Subaru,65800,12717,28/4/17,55,79000
Carbuyer,Mercedes-Benz CLA-Class CLA180 Progressive (A),Mercedes-Benz,186800,19009,22/6/21,105,8418
Carbuyer,Audi A5 Cabriolet 2.0 TFSI quattro S-tronic (A),Audi,111800,12325,29/9/11,108,78217
Carbuyer,Honda Civic 1.5 VTEC Turbo (A),Honda,79800,15703,1/5/17,51,75000
Carbuyer,Mercedes-Benz E-Class E250 Avantgarde (A) R18,Mercedes-Benz,79800,19368,5/4/15,31,134000
Carbuyer,KIA NIRO HYBRID 1.6 GDI DCT SUNROOF,KIA,68800,14725,3/6/17,54,64000
Carbuyer,TOYOTA TOYOTA COROLLA ALTIS 1.6L CVT,TOYOTA,54800,14396,21/10/15,37,36599
Carbuyer,Hyundai Elantra 1.6 GLS Elite (A),Hyundai,78888,12175,26/7/18,70,49500
Carbuyer,Honda Vezel  1.5 X (A),Honda,72800,13441,30/8/17,59,83300
Carbuyer,Mercedes-Benz C-Class Saloon C180 Avantgarde (A),Mercedes-Benz,99888,19222,12/1/16,50,86000
Carbuyer,Mercedes-Benz CLA-Class Coupe CLA180 Urban (A),Mercedes-Benz,134888,17895,24/4/19,79,28000
Carbuyer,Honda Vezel  1.5 X Honda Sensing (A),Honda,66888,13701,22/2/17,53,73000
Carbuyer,Toyota RAV4 2.0 Premium (A),Toyota,122800,16183,27/3/19,78,64488
Carbuyer,Nissan X-Trail 2.0 (A),Nissan,101800,14700,18/9/18,72,62785
Carbuyer,Mitsubishi Fuso Canter Diesel 3.0 14FT [Euro VI] (A),Mitsubishi,45800,14960,9/10/15,36,138397
Carbuyer,Toyota Dyna 150 3.0 (2014) [Euro VI] (M),Toyota,36800,15599,29/12/14,27,80810
Carbuyer,Toyota Dyna 150 3.0 (2014) [Euro VI] (M),Toyota,36800,15782,19/12/14,27,108758
Carbuyer,Toyota Corolla Altis 1.6 (A),Toyota,58800,8832,11/10/09,79,172510
Carbuyer,Volkswagen Jetta 1.4 TSI DSG (A),Volkswagen,32000,15218,30/6/14,21,85493
Carbuyer,Renault Kangoo 1.5T dCi LWB - 90 bhp (A),Renault,50800,8584,16/7/18,70,39000
Carbuyer,Honda City 1.5 SV (A),Honda,74888,12186,13/2/18,65,72000
Carbuyer,Suzuki Every 660 GA Petrol (A),Suzuki,33800,6888,29/8/07,58,127994
Carbuyer,Toyota Corolla Altis 1.6 Elegance (A)(OPC),Toyota,61800,11722,2/6/17,53,81963
Carbuyer,Toyota Vellfire 2.5 Z G-Edition 7-Seater (A),Toyota,135800,28794,7/12/16,46,86000
Carbuyer,Mazda 3 Sedan 1.5 Deluxe Plus (A),Mazda,63800,13169,21/12/16,51,96300
Carbuyer,Honda Fit 1.3A GF,Honda,78800,10877,31/7/19,82,38543
Carbuyer,MITSUBISHI ECLIPSE CROSS 1.5 CVT,MITSUBISHI,104800,14407,14/1/19,76,43677
Carbuyer,MAZDA MAZDA5 5-DOOR WAGON 2.0L SP.6EAT SUNROOF,MAZDA,57800,13151,29/4/16,43,121456
Carbuyer,Mitsubishi Attrage 1.2 CVT Style (A),Mitsubishi,58800,10287,26/2/18,65,69613
Carbuyer,TOYOTA VIOS 1.5 E (AUTO),TOYOTA,78800,11115,22/2/19,77,82000
Carbuyer,Toyota Camry 2.0 (A),Toyota,39800,11966,1/3/11,39,126000
Carbuyer,MAZDA MAZDA2 SEDAN 1.5L SP.6EAT (LED),MAZDA,60800,11499,24/5/17,56,111222
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,73800,19944,10/1/15,36,98000
Carbuyer,Mercedes-Benz C-Class Saloon C180 Avantgarde (A),Mercedes-Benz,117800,19418,8/10/17,59,89000
Carbuyer,Honda Fit 1.3 G F-Package (A) (Past Model),Honda,14900,9475,25/3/10,18,210
Carbuyer,Mercedes-Benz S-Class S400L (A),Mercedes-Benz,148800,31946,16/1/15,28,99000
Carbuyer,Kia Cerato K3 1.6 SX (A),Kia,49800,11864,24/2/16,41,78000
Carbuyer,Mazda 3 Hatchback 1.5 Astina (A),Mazda,125800,13100,30/9/21,108,14223
Carbuyer,MERCEDES BENZ CLA180 (R18 BI),MERCEDES,81800,20354,20/1/16,40,81141
Carbuyer,MAZDA MAZDA3 5-DOOR HATCHBACK 1.5L SP.6EAT,MAZDA,53800,15191,18/11/15,38,82123
Carbuyer,BMW 5 Series Sedan 520i Luxury (A),BMW,151800,22647,31/1/18,64,92385
Carbuyer,HONDA FIT 1.3GF CVT,HONDA,83800,10836,21/2/20,89,49000
Carbuyer,MITSUBISHI ATTRAGE 1.2 CVT,MITSUBISHI,75800,10313,14/10/19,85,62000
